edge_config,mode,node_type,hub_node_id,hub_name,hub_source_url,degree_structural,degree_sim_0.80,degree_sim_0.85,degree_sim_0.90,degree_sim_0.95,degree_total_0.80,n_sources_at_config_thr,sim_ratio_90_80,is_high_thr_hub
0.9,monotonic,validation_evidence,204305,Higher success rate and SPL of BRM agents compared to baselines on House3D,https://people.eecs.berkeley.edu/~russell/papers/iccv19-brm.pdf,3,0,0,0,0,3,0,0.0,False
0.9,monotonic,validation_evidence,82179,SuperGLUE benchmark parity of prompt tuning with model tuning at scale,https://arxiv.org/abs/2104.08691,2,0,0,0,0,2,0,0.0,False
0.9,both,risk,147238,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/nSyvMy3QQTyBzybNx/seri-ml-alignment-th,1,1684,1171,617,73,1685,617,0.366,True
0.9,both,risk,15474,Existential catastrophe from misaligned advanced AI,https://www.alignmentforum.org/posts/SEfjw57Qw8mCzy36n/timeline-of-ai-safety,2,1671,1183,614,73,1673,614,0.367,True
0.9,both,risk,127294,Existential catastrophe from misaligned advanced AI,https://forum.effectivealtruism.org/posts/eHYxg7cFxqQPGo7hD/complex-systems-for-,3,1701,1168,579,70,1704,579,0.34,True
0.9,both,risk,4225,Existential catastrophe from misaligned advanced AI systems,https://aisafety.info?state=6474,2,1688,1158,575,67,1690,575,0.341,True
0.9,both,risk,123089,Existential catastrophe from misaligned advanced AI systems,https://forum.effectivealtruism.org/posts/hCwDNq6sZofgSEN3s/ai-safety-7-months-o,3,1682,1144,537,31,1685,537,0.319,True
0.9,both,risk,152224,Existential catastrophe from misaligned advanced AI,https://www.lesswrong.com/posts/z4CQkp9gJ9MxYnCcd/crosspost-a-recent-write-up-of,3,1599,1102,517,26,1602,517,0.323,True
0.9,both,risk,109483,Existential catastrophe from misaligned superintelligent AI,https://intelligence.org/2015/12/03/december-2015-newsletter/,2,1559,1079,521,55,1561,521,0.334,True
0.9,both,risk,109425,Existential catastrophe from unaligned superintelligent AI,https://intelligence.org/2015/08/10/assessing-our-past-and-potential-impact/,2,1606,1102,515,33,1608,515,0.321,True
0.9,both,risk,152731,existential catastrophe from misaligned AI systems,https://www.lesswrong.com/posts/iyKnennBbCvaWuKef/how-to-pursue-a-career-in-tech,1,1622,1124,504,23,1623,504,0.311,True
0.9,both,risk,118412,Existential catastrophe from misaligned advanced AI systems,https://intelligence.org/2015/07/01/grants-fundraisers/,2,1595,1049,491,62,1597,491,0.308,True
0.9,both,risk,208443,Existential catastrophe from misaligned advanced AI systems,https://jbkjr.me/posts/2020/12/mapping_conceptual_territory_AI_safety_alignment/,2,1572,1028,476,77,1574,476,0.303,True
0.9,both,risk,113830,Existential catastrophe from misaligned AGI,https://intelligence.org/2022/03/02/shah-and-yudkowsky-on-alignment-failures/,2,1574,1069,464,31,1576,464,0.295,True
0.9,both,risk,132176,Existential catastrophe from misaligned superintelligent AI,https://forum.effectivealtruism.org/posts/7WfMYzLfcTyDtD6Gn/pause-for-thought-th,2,1583,1070,474,33,1585,474,0.299,True
0.9,both,risk,138060,Existential catastrophe from misaligned AGI systems,https://forum.effectivealtruism.org/posts/fH266hKDhJMFKBSgs/ngo-and-yudkowsky-on,1,1588,1076,459,41,1589,459,0.289,True
0.9,both,risk,97645,Existential catastrophe from misaligned superintelligent AI,https://intelligence.org/2014/07/21/2014-summer-matching-challenge/,2,1560,1077,459,35,1562,459,0.294,True
0.9,both,risk,202618,existential catastrophe from misaligned advanced AI,https://drive.google.com/file/d/10S9GD7IPaauOE4kBHGRnZxsrAkk8Q_S3/view?usp=shari,5,1596,1026,451,46,1601,451,0.283,True
0.9,both,risk,10861,Existential catastrophe from misaligned advanced AI systems,https://www.alignmentforum.org/posts/QknPz9JQTQpGdaWDp/an-80-why-ai-risk-might-b,4,1606,1035,447,73,1610,447,0.278,True
0.9,both,risk,1192,Existential catastrophe from misaligned superintelligent AI,https://aisafety.info?state=8357,1,1540,981,445,59,1541,445,0.289,True
0.9,both,risk,5519,Existential catastrophe from misaligned superintelligent AI,https://aisafety.info?state=86J8,1,1571,1036,443,23,1572,443,0.282,True
0.9,both,risk,110874,Existential catastrophe from unaligned superintelligent AI,https://intelligence.org/2013/12/02/2013-winter-matching-challenge/,1,1521,1034,437,33,1522,437,0.287,True
0.9,both,intervention,171641,Conduct mechanistic interpretability audits pre-deployment to detect deception,https://www.lesswrong.com/posts/7gkXuHEm6CqEGT2mg/ai-safety-seems-hard-to-measur,1,135,68,20,1,136,19,0.148,False
0.9,both,intervention,6295,Fine-tune models using reward modeling for human preference alignment,https://www.alignmentforum.org/posts/PvA2gFMAaHCHfMXrw/agi-safety-from-first-pri,1,166,59,17,0,167,17,0.102,False
0.9,both,intervention,4484,Fine-tune models with reward modeling on human preference data during reinforcement learning phase,https://aisafety.info?state=6603,1,183,62,17,0,184,17,0.093,False
0.9,both,intervention,148288,Fine-tune models using RLHF to align outputs with human preferences,https://forum.effectivealtruism.org/posts/CghaRkCDKYTbMhorc/the-importance-of-ai,1,168,72,16,0,169,16,0.095,False
0.9,both,intervention,124796,Conduct mechanistic interpretability audits before deployment to detect deceptive circuits,https://forum.effectivealtruism.org/posts/e2upqGf6q4CiudLMu/ai-risk-intro-2-solv,2,107,55,14,1,109,13,0.131,False
0.9,both,intervention,214115,conduct mechanistic interpretability audits pre-deployment,https://www.youtube.com/watch?v=FIYOtZW8yEM,0,108,61,14,0,108,13,0.13,False
0.9,both,intervention,4349,Fine-tune models with RLHF to align with human preferences,https://aisafety.info?state=9IDQ,1,155,55,14,0,156,14,0.09,False
0.9,both,intervention,14497,Conduct pre-deployment mechanistic interpretability audits to detect hidden malicious circuits,https://www.alignmentforum.org/posts/hPJMum5CNH5MKe27C/an-72-alignment-robustnes,1,108,57,14,0,109,13,0.13,False
0.9,both,intervention,146528,Conduct mechanistic interpretability audits pre-deployment to flag deceptive circuits,https://forum.effectivealtruism.org/posts/hurNCKfoYacJ5PSod/my-overview-of-the-a,1,109,49,13,2,110,12,0.119,False
0.9,both,intervention,24620,Implement Cooperative Inverse Reinforcement Learning during fine-tuning to align models with human preferences,https://www.alignmentforum.org/posts/2dt8miopNAvhKZPNf/alignment-newsletter-42,1,38,13,7,0,39,7,0.184,False
0.9,both,intervention,1321,Fine-tune reinforcement-learning agents with attainable utility preservation penalty during training,https://aisafety.info?state=6119,0,36,27,12,0,36,12,0.333,False
0.9,both,intervention,29973,Conduct mechanistic interpretability audits at pre-deployment testing to detect deceptive circuits,https://www.alignmentforum.org/posts/SQ9cZtfrzDJmw9A2m/my-overview-of-the-ai-ali,1,111,52,12,1,112,11,0.108,False
0.9,both,intervention,46658,Conduct mechanistic circuit analysis audits before deployment,https://www.alignmentforum.org/posts/dkeDMktXtSjfoWnan/an-160-building-ais-that-,1,86,39,11,0,87,11,0.128,False
0.9,both,intervention,32468,Fine-tune RL agents with Attainable Utility Preservation impact penalty,https://www.alignmentforum.org/posts/fj8eyc7QzqCaB8Wgm/attainable-utility-landsc,0,39,26,12,1,39,12,0.308,False
0.9,both,intervention,1799,Increase dedicated funding for AI alignment safety research,https://aisafety.info?state=6182,0,154,51,11,0,154,11,0.071,False
0.9,both,intervention,11872,Fine-tune models with human preference reinforcement to capture nuanced intent,https://www.alignmentforum.org/posts/Lfk2FXBwrpoM6Jm7p/security-mindset-and-take,1,118,53,10,0,119,10,0.085,False
0.9,both,intervention,216947,Fine-tune models with RLHF using pairwise human preference comparisons,https://www.youtube.com/watch?v=3fZvahTlPaQ,1,139,58,10,0,140,10,0.072,False
0.9,both,intervention,79493,Increase dedicated funding and institutional support for AI safety research,https://arxiv.org/abs/1705.08807,1,92,30,10,0,93,10,0.109,False
0.9,both,intervention,219094,Fine-tune/RL train models with human preference feedback to align behavior,https://www.youtube.com/watch?v=_5xkh-Rh6Ec,1,152,50,11,1,153,11,0.072,False
0.9,both,intervention,107298,Fine-tune models using deep RL from human preferences to align behavior with human values,https://intelligence.org/2018/05/31/may-2018-newsletter/,1,131,53,10,0,132,10,0.076,False
0.9,both,problem_analysis,170384,Misalignment between AI objectives and human values in advanced AI systems,https://www.lesswrong.com/posts/SWBRYeqTYDKJbbsfr/ted-talk-by-eliezer-yudkowsky-,0,370,172,50,6,370,50,0.135,True
0.9,both,problem_analysis,27679,Insufficient skilled AI alignment research workforce,https://www.alignmentforum.org/posts/iR4kGzrWEJpXJ39ZB/seri-mats-program-winter-,1,220,120,46,1,221,46,0.209,False
0.9,both,problem_analysis,4380,Misalignment between advanced AI systems and human values,https://aisafety.info?state=8W8D,1,493,188,46,0,494,46,0.093,False
0.9,both,problem_analysis,218400,Instrumental convergence power-seeking in advanced AI,https://www.youtube.com/watch?v=JQCIZW-hOX0,1,213,129,40,0,214,40,0.188,False
0.9,both,problem_analysis,145935,Instrumental convergence leading to power-seeking behaviour in advanced agents,https://forum.effectivealtruism.org/posts/e55QpEExmtkRjw9CD/classifying-sources-,2,192,111,42,1,194,42,0.219,False
0.9,both,problem_analysis,104812,Insufficient AI safety research capacity to address emerging alignment challenges,https://intelligence.org/2016/02/06/february-2016-newsletter/,1,247,125,41,1,248,41,0.166,False
0.9,both,problem_analysis,47540,Instrumental convergence drives power-seeking behavior in advanced AI,https://www.alignmentforum.org/posts/bvdbx6tW9yxfxAJxe/catastrophic-risks-from-a,1,228,144,38,2,229,38,0.167,False
0.9,both,problem_analysis,175520,Instrumental convergence driven power-seeking tendencies in advanced AI agents,https://www.lesswrong.com/posts/cERDWc78ZQdz7QYKD/linkpost-shorter-version-of-re,0,203,118,36,1,203,36,0.177,False
0.9,both,problem_analysis,169083,Insufficient AI alignment research capacity in AI safety community,https://www.lesswrong.com/posts/tqyg3DpoiE4DKyi4y/apply-for-mats-winter-2023-24,2,222,115,39,1,224,39,0.176,False
0.9,both,problem_analysis,144886,Instrumental convergence driving power-seeking behavior in AI systems,https://forum.effectivealtruism.org/posts/78NoGoRitPzeT8nga/draft-report-on-exis,2,160,93,35,0,162,35,0.219,False
0.9,both,problem_analysis,113060,Instrumental convergence leading to power-seeking behavior in AI,https://intelligence.org/2013/12/18/new-paper-why-we-need-friendly-ai/,1,192,104,34,0,193,34,0.177,False
0.9,both,problem_analysis,170571,Insufficient talent pipeline for AI safety research,https://www.lesswrong.com/posts/7LEPbDM3mXZcgxe4u/next-steps-after-agisf-at-umic,2,197,113,34,3,199,34,0.173,False
0.9,both,problem_analysis,2501,Insufficient alignment research capacity in AI safety community,https://aisafety.info?state=85E0,1,213,112,32,0,214,32,0.15,False
0.9,both,problem_analysis,113701,Goal misalignment between AI systems and human values,https://carado.moe/my-life-so-far.html,1,290,135,34,0,291,34,0.117,False
0.9,both,problem_analysis,156908,Insufficient alignment research capacity due to talent bottleneck,https://www.lesswrong.com/posts/5xrkjHCvCeeDtHa5g/alignment-megaprojects-you-re-,0,163,88,31,0,163,31,0.19,False
0.9,both,problem_analysis,4226,Insufficient skilled researchers in AI safety domain,https://aisafety.info?state=6474,2,228,110,32,0,230,32,0.14,False
0.9,both,problem_analysis,25661,Instrumental convergence leading to power-seeking behaviour in AGI,https://www.alignmentforum.org/posts/DbZDdupuffc4Xgm7H/1hr-talk-intro-to-agi-saf,1,200,105,28,0,201,28,0.14,False
0.9,both,problem_analysis,192842,Instrumental convergence in advanced AI agents,https://www.lesswrong.com/posts/menRJyuyc5yzGdTGf/the-genie-in-the-bottle-an-int,3,209,125,30,2,212,30,0.144,False
0.9,both,problem_analysis,219410,Instrumental convergence towards power-seeking behaviors,https://www.youtube.com/watch?v=bNJRlx_BeDk,3,176,93,28,1,179,28,0.159,False
0.9,both,problem_analysis,182682,Power-seeking instrumental convergence in advanced AI agents,https://www.lesswrong.com/posts/iRFxvNeLbHNRCzA2S/a-friendly-face-another-failur,1,176,100,27,0,177,27,0.153,False
0.9,both,theoretical_insight,177885,orthogonality thesis allowing arbitrary goals in highly intelligent agents,https://www.lesswrong.com/posts/qoG4tR8TGEYjoDmw2/transcript-of-a-presentation-o,1,63,53,28,0,64,28,0.444,False
0.9,both,theoretical_insight,102726,Orthogonality thesis of intelligence and goals in AI systems,https://aiimpacts.org/ai-risk-terminology/,0,62,51,24,0,62,24,0.387,False
0.9,both,theoretical_insight,221278,Orthogonality thesis of goal and intelligence in AI systems,https://www.youtube.com/watch?v=o5R5U80IfJs,1,64,51,27,0,65,27,0.422,False
0.9,both,theoretical_insight,148616,Instrumental convergence drives goal-directed AI to seek power,https://forum.effectivealtruism.org/posts/BzyeByJcdBqiyjGaG/linkpost-shorter-ver,0,193,94,25,0,193,25,0.13,False
0.9,both,theoretical_insight,130808,Orthogonality of intelligence and goals in AI agents,https://forum.effectivealtruism.org/posts/fXkCcsyF8M6dp6sXx/where-i-m-at-with-ai,0,63,51,23,1,63,23,0.365,False
0.9,both,theoretical_insight,151480,Orthogonality thesis in advanced AI agents,https://www.lesswrong.com/posts/t3ngnd6Wvo4qeY5FA/i-designed-an-ai-safety-course,2,62,52,21,0,64,21,0.339,False
0.9,both,theoretical_insight,161610,Instrumental convergence towards power acquisition in goal-directed agents,https://www.lesswrong.com/posts/2Enagkgxu49mRjDqe/distilled-agi-safety-from-firs,1,137,76,19,0,138,19,0.139,False
0.9,both,theoretical_insight,6274,Orthogonality thesis allows intelligence with arbitrary goals,https://www.alignmentforum.org/posts/PvA2gFMAaHCHfMXrw/agi-safety-from-first-pri,1,64,48,17,0,65,17,0.266,False
0.9,both,theoretical_insight,123267,Instrumental convergence of power acquisition for diverse goals in AI agents,https://forum.effectivealtruism.org/posts/CfFpEoibJTrTmiWtF/ai-safety-newsletter,1,154,67,15,0,155,14,0.097,False
0.9,both,theoretical_insight,117240,Orthogonality of intelligence and goals in artificial agents,https://intelligence.org/2017/04/12/ensuring/,1,61,49,15,0,62,15,0.246,False
0.9,both,theoretical_insight,168165,Instrumental convergence drives power-seeking in intelligent agents,https://www.lesswrong.com/posts/TeSTeAwrnGtf9jwfR/power-seeking-ai-and-existenti,1,137,70,15,0,138,15,0.109,False
0.9,both,theoretical_insight,218781,Instrumental convergence hypothesis in AI agents,https://www.youtube.com/watch?v=IStsoGiCp5g,2,198,102,15,0,200,15,0.076,False
0.9,both,theoretical_insight,146426,Orthogonality thesis in AI goal alignment,https://forum.effectivealtruism.org/posts/feNJWCo4LbsoKbRon/interview-with-tom-c,3,64,44,12,0,67,12,0.188,False
0.9,both,theoretical_insight,212760,Orthogonality of intelligence and goals,https://drive.google.com/file/d/1uK7NhdSKprQKZnRjU58X7NLA1auXlWHt/view?pli=1,1,63,48,14,0,64,14,0.222,False
0.9,both,theoretical_insight,655,instrumental convergence in strategically aware agents,https://arxiv.org/abs/2206.13353,2,134,64,13,0,136,13,0.097,False
0.9,both,theoretical_insight,127758,Orthogonality thesis allows high intelligence with arbitrary goals,https://forum.effectivealtruism.org/posts/DLEdzaiSqoC4eonKp/linkpost-ai-alignmen,2,61,46,12,0,63,12,0.197,False
0.9,both,theoretical_insight,201667,Intelligence-motivation orthogonality in AI agents,https://nickbostrom.com/views/whyfriendlyai.pdf,5,57,45,8,0,62,8,0.14,False
0.9,both,theoretical_insight,175897,Instrumental convergence thesis predicting power-seeking tendencies in goal-directed agents,https://www.lesswrong.com/posts/qRSgHLb8yLXzDg4nf/reviews-of-is-power-seeking-ai,1,138,65,11,0,139,11,0.08,False
0.9,both,theoretical_insight,44463,Mechanistic interpretability enabling circuit-level understanding,https://www.alignmentforum.org/posts/uK6sQCNMw8WKzJeCQ/a-longlist-of-theories-of,3,93,31,5,0,96,5,0.054,False
0.9,both,theoretical_insight,225703,Orthogonality thesis separating intelligence and final goals,https://www.youtube.com/watch?v=nrCjVhp4wuo,1,58,37,9,0,59,9,0.155,False
0.9,both,design_rationale,60584,cooperative inverse reinforcement learning for preference inference,https://arbital.com/p/ai_alignment,1,48,30,15,1,49,15,0.312,False
0.9,both,design_rationale,25668,Cooperative inverse reinforcement learning for preference inference,https://www.alignmentforum.org/posts/DbZDdupuffc4Xgm7H/1hr-talk-intro-to-agi-saf,2,49,25,10,0,51,10,0.204,False
0.9,both,design_rationale,81120,Pre-finetuning with massive multi-task learning to refine representations,https://arxiv.org/abs/2101.11038,3,0,0,0,0,3,0,0.0,False
0.9,both,design_rationale,215447,Cooperative inverse reinforcement learning for human–AI alignment,https://www.youtube.com/watch?v=Kw_1N9Nfir0,4,53,24,7,0,57,7,0.132,False
0.9,both,design_rationale,56894,Mechanistic interpretability via projection and tracing methods in transformers,https://www.alignmentforum.org/posts/X26ksz4p3wSyycKNB/gears-level-mental-models,4,0,0,0,0,4,0,0.0,False
0.9,both,design_rationale,124770,Cooperative inverse reinforcement learning framework,https://forum.effectivealtruism.org/posts/e2upqGf6q4CiudLMu/ai-risk-intro-2-solv,1,48,28,7,0,49,7,0.146,False
0.9,both,design_rationale,191905,Structured gratitude exercises to foster habitual appreciation in individuals,https://www.lesswrong.com/posts/dJMt6ty2Bs34gLvAZ/notes-on-gratitude,4,0,0,0,0,4,0,0.0,False
0.9,both,design_rationale,167393,Monthly beginner-friendly FAQ posts aggregating questions,https://www.lesswrong.com/posts/SkjTDA98qo83vE6nc/all-agi-safety-questions-welco,2,11,9,5,0,13,5,0.455,False
0.9,both,design_rationale,70736,Modeling human-robot interaction as cooperative inverse reinforcement learning game,https://arxiv.org/abs/1611.08219,1,41,19,5,0,42,5,0.122,False
0.9,both,design_rationale,64385,Knowledge-integrated informed AI pipelines across four integration paths,https://arxiv.org/abs/2202.03188,5,0,0,0,0,5,0,0.0,False
0.9,both,design_rationale,48140,Structured debate protocol addressing evasiveness and ambiguity,https://www.alignmentforum.org/posts/PJLABqQ962hZEqhdB/debate-update-obfuscated-,3,0,0,0,0,3,0,0.0,False
0.9,both,design_rationale,138567,Providing comprehensive alignment career pathways to improve talent development,https://forum.effectivealtruism.org/posts/7WXPkpqKGKewAymJf/how-to-pursue-a-care,7,0,0,0,0,7,0,0.0,False
0.9,both,design_rationale,139376,"Multi-layer technical, procedural, and institutional safeguards for AI deployment",https://forum.effectivealtruism.org/posts/FHAAJKTFd92YmaTHc/what-defense-layers-,2,0,0,0,0,2,0,0.0,False
0.9,both,design_rationale,114996,Foundational theoretical research agenda to create formal alignment frameworks prior to AGI deployment,https://intelligence.org/2015/02/01/february-2015-newsletter/,2,0,0,0,0,2,0,0.0,False
0.9,both,design_rationale,99479,Prioritization of FAI mathematical research over outreach and expository efforts,https://intelligence.org/2013/04/13/miris-strategy-for-2013/,4,0,0,0,0,4,0,0.0,False
0.9,both,design_rationale,66970,Randomized human-subject experiments to isolate interpretability factors,https://arxiv.org/abs/1802.07810,2,0,0,0,0,2,0,0.0,False
0.9,both,design_rationale,68007,Taxonomy-guided approach to develop explainable AI methods,https://arxiv.org/abs/1806.00069,3,0,0,0,0,3,0,0.0,False
0.9,both,design_rationale,175241,Developing whole brain emulation via expansion microscopy and protein barcoding,https://www.lesswrong.com/posts/FEFQSGLhJFpqmEhgi/does-davidad-s-uploading-moons,4,0,0,0,0,4,0,0.0,False
0.9,both,design_rationale,77528,Hybrid confidence engine combining conformal prediction and anomaly detection for document IE,https://arxiv.org/abs/2206.02628,3,0,0,0,0,3,0,0.0,False
0.9,both,design_rationale,110707,Structured forecasting methodology for AI timelines,https://intelligence.org/2013/05/15/when-will-ai-be-created/,4,1,0,0,0,5,0,0.0,False
0.9,both,implementation_mechanism,4455,Inverse reinforcement learning for value inference from human behavior,https://aisafety.info?state=6297,0,62,37,17,1,62,17,0.274,False
0.9,both,implementation_mechanism,151488,Inverse reinforcement learning for value extraction,https://www.lesswrong.com/posts/t3ngnd6Wvo4qeY5FA/i-designed-an-ai-safety-course,1,33,21,11,0,34,11,0.333,False
0.9,both,implementation_mechanism,136365,Circuit-level mechanistic interpretability analysis,https://forum.effectivealtruism.org/posts/aQ6QP3rLsLcZqYodr/ai-risks-the-most-co,2,90,41,10,0,92,10,0.111,False
0.9,both,implementation_mechanism,174477,Mechanistic interpretability through circuit analysis,https://www.lesswrong.com/posts/sL9qmAqgB2RL6JFca/ai-alignment-a-comprehensive-s,0,106,36,9,0,106,9,0.085,False
0.9,both,implementation_mechanism,208459,Cooperative inverse reinforcement learning for preference inference,https://jbkjr.me/posts/2020/12/mapping_conceptual_territory_AI_safety_alignment/,2,53,28,9,0,55,9,0.17,False
0.9,both,implementation_mechanism,210034,Cooperative inverse reinforcement learning to infer preferences,https://people.eecs.berkeley.edu/~russell/papers/times22-russell-intvw.pdf,1,56,22,9,0,57,9,0.161,False
0.9,both,implementation_mechanism,29959,Cooperative Inverse Reinforcement Learning for preference inference,https://www.alignmentforum.org/posts/SQ9cZtfrzDJmw9A2m/my-overview-of-the-ai-ali,0,47,24,9,0,47,9,0.191,False
0.9,both,implementation_mechanism,54638,Mechanistic interpretability via circuit analysis,https://www.alignmentforum.org/posts/nwjtqoox7JAcvMynx/difficulties-in-making-po,2,106,53,9,0,108,9,0.085,False
0.9,both,implementation_mechanism,214444,Reinforcement learning from human feedback to refine reward models,https://www.youtube.com/watch?v=b05TJ2ZLfws,1,82,27,6,0,83,6,0.073,False
0.9,both,implementation_mechanism,42863,mechanistic interpretability via circuit analysis to reveal model goals,https://www.alignmentforum.org/posts/oBFMbhQMt9HkmfF6d/why-deceptive-alignment-m,0,123,56,7,0,123,7,0.057,False
0.9,both,implementation_mechanism,9275,Mechanistic interpretability methods such as circuit analysis,https://www.alignmentforum.org/posts/8eX8DJctsACtR2sfX/an-118-risks-solutions-an,1,100,41,6,0,101,6,0.06,False
0.9,both,implementation_mechanism,222665,reinforcement learning from human feedback for reward modeling,https://www.youtube.com/watch?v=z6atNBhItBs,2,113,41,7,0,115,7,0.062,False
0.9,both,implementation_mechanism,134382,Mechanistic interpretability via circuit analysis,https://forum.effectivealtruism.org/posts/QzrgMhTMoLe5mEas8/ai-risk-intro-1-adva,1,83,44,6,0,84,6,0.072,False
0.9,both,implementation_mechanism,5596,Mechanistic interpretability through circuit analysis,https://www.alignmentforum.org/posts/qnYZmtpNPZyqHpot9/conversation-with-paul-ch,1,88,36,6,0,89,6,0.068,False
0.9,both,implementation_mechanism,104822,Cooperative inverse reinforcement learning modeling human preferences,https://intelligence.org/2016/02/06/february-2016-newsletter/,1,46,21,6,0,47,6,0.13,False
0.9,both,implementation_mechanism,106784,Grant funding programs for AI safety research,https://aiimpacts.org/december-2022-updates-and-fundraising/,0,70,20,6,0,70,6,0.086,False
0.9,both,implementation_mechanism,82315,Patch-wise CycleGAN architecture with cycle consistency for marker ink removal in 128×128 pixel patches,https://arxiv.org/abs/1910.06428,2,0,0,0,0,2,0,0.0,False
0.9,both,implementation_mechanism,9888,"PIBBSS 12-week summer fellowship with retreats, mentorship, stipends",https://www.alignmentforum.org/posts/gbeyjALdjdoCGayc6/reflections-on-the-pibbss,3,8,2,1,0,11,1,0.125,False
0.9,both,implementation_mechanism,125037,Mechanistic interpretability via circuit analysis of model internals,https://forum.effectivealtruism.org/posts/LB4b4idcMCWg4eJYA/perche-il-deep-learn,0,125,60,6,0,125,6,0.048,False
0.9,both,implementation_mechanism,4343,Reinforcement learning from human feedback,https://aisafety.info?state=9IDQ,2,80,26,6,0,82,6,0.075,False
0.9,both,validation_evidence,136982,Policy analysis and expert consensus on feasibility of governance tools,https://forum.effectivealtruism.org/posts/BkcnuZyKcDZBpSrQS/il-panorama-della-go,2,0,0,0,0,2,0,0.0,False
0.9,both,validation_evidence,139359,Initial adoption of voluntary AI safety commitments by leading labs,https://forum.effectivealtruism.org/posts/d4mr2GDftfsh8BDpq/getting-washington-a,3,0,0,0,0,3,0,0.0,False
0.9,both,validation_evidence,139384,Historical success of defense in depth in nuclear safety via PALs,https://forum.effectivealtruism.org/posts/FHAAJKTFd92YmaTHc/what-defense-layers-,2,0,0,0,0,2,0,0.0,False
0.9,both,validation_evidence,201871,Regulatory penalty provisions for non-compliance under Chinese cybersecurity and data laws,https://digichina.stanford.edu/work/translation-measures-for-the-management-of-g,2,0,0,0,0,2,0,0.0,False
0.9,both,validation_evidence,65674,Systematic literature review of 159 responsible AI studies,https://arxiv.org/abs/2203.08594,2,0,0,0,0,2,0,0.0,False
0.9,both,validation_evidence,91915,High accuracy and low recognition time across 15 domains with up to 80% incompleteness,https://arxiv.org/abs/1804.05917,2,0,0,0,0,2,0,0.0,False
0.9,both,validation_evidence,57290,Historical high-reliability engineering projects required >50% additional time and cost,https://arbital.com/p/aligning_adds_time,2,0,0,0,0,2,0,0.0,False
0.9,both,validation_evidence,83409,Large-scale experiments show 99.81% AI win rate vs top human players across 2100 games,https://arxiv.org/abs/1912.09729,6,0,0,0,0,6,0,0.0,False
0.9,both,validation_evidence,108567,"Agents trained with behavioral cloning, auxiliary tasks, reinforcement learning, and self-play achieve higher success in human trials",https://www.deepmind.com/blog/imitating-interactive-intelligence,7,0,0,0,0,7,0,0.0,False
0.9,both,validation_evidence,52091,"Anecdotal positive outcomes from author and peers when using structure, feedback, and programs",https://www.alignmentforum.org/posts/kpmaEevZ2KehZo2tp/some-advice-on-independen,2,0,0,0,0,2,0,0.0,False
0.9,both,validation_evidence,127312,Historical high-reliability organizations success reducing accidents via safety culture,https://forum.effectivealtruism.org/posts/eHYxg7cFxqQPGo7hD/complex-systems-for-,3,2,0,0,0,5,0,0.0,False
0.9,both,validation_evidence,129343,Year-over-year doubling of EA organizational staff and budgets,https://forum.effectivealtruism.org/posts/ekComvhb2HREowgah/increased-availabili,3,0,0,0,0,3,0,0.0,False
0.9,both,validation_evidence,63919,RIG simulation benchmarks demonstrate superior sample efficiency on visual tasks,https://arxiv.org/abs/1807.04742,3,0,0,0,0,3,0,0.0,False
0.9,both,validation_evidence,130034,Documented cyberattack disruptions to infrastructure,https://forum.effectivealtruism.org/posts/knitD2FPQpsTMhLJP/how-much-should-stat,2,0,0,0,0,2,0,0.0,False
0.9,both,validation_evidence,40597,Historical HRO success avoiding catastrophes,https://www.alignmentforum.org/posts/wpsGprQCRffRKG92v/catastrophic-risks-from-a,7,3,0,0,0,10,0,0.0,False
0.9,both,validation_evidence,208266,Historical success of Incidents at Sea Agreement reducing US-Soviet naval incidents,https://www.cnas.org/publications/reports/ai-and-international-stability-risks-a,4,1,0,0,0,5,0,0.0,False
0.9,both,validation_evidence,80705,Lessons learned from nine years of industrial AI innovation lab projects,https://arxiv.org/abs/2203.08465,6,0,0,0,0,6,0,0.0,False
0.9,both,validation_evidence,64985,SimCLR ResNet-50 achieves 76.5% ImageNet top-1 under linear evaluation,https://arxiv.org/abs/2002.05709,6,1,0,0,0,7,0,0.0,False
0.9,both,validation_evidence,204305,Higher success rate and SPL of BRM agents compared to baselines on House3D,https://people.eecs.berkeley.edu/~russell/papers/iccv19-brm.pdf,3,0,0,0,0,3,0,0.0,False
0.9,both,validation_evidence,82179,SuperGLUE benchmark parity of prompt tuning with model tuning at scale,https://arxiv.org/abs/2104.08691,2,0,0,0,0,2,0,0.0,False
0.95,unconstrained,risk,2999,Existential catastrophe from misaligned advanced AI,https://aisafety.info?state=6178,1,1689,1155,588,101,1690,101,0.348,True
0.95,unconstrained,risk,109667,Existential catastrophe from misaligned AGI,https://intelligence.org/2017/04/30/software-engineer-internship-staff-openings/,0,1467,971,425,103,1467,103,0.29,True
0.95,unconstrained,risk,225157,Existential catastrophe from misaligned AGI,https://www.youtube.com/watch?v=tY-55ho0W68,1,1398,929,382,97,1399,97,0.273,True
0.95,unconstrained,risk,104290,Existential catastrophe from misaligned AGI,https://intelligence.org/2018/11/22/2018-update-our-new-research-directions/,1,1466,949,373,97,1467,97,0.254,True
0.95,unconstrained,risk,214899,Existential catastrophe from misaligned superintelligent AI,https://www.youtube.com/watch?v=NnDermRo8O0,2,1521,1001,445,89,1523,89,0.293,True
